"_id","singkat","hasil"
"4708","pokonya","pokoknya"
"4709","praktek","praktik"
"4712","prmhn","perumahan"
"4713","prmptn","perempatan"
"4716","propinsi","provinsi"
"4717","prthnkn","pertahankan"
"4718","prvinsi","provinsi"
"4719","psg","pasang"
"4720","psng","pasang"
"4721","psr","pasar"
"4723","ptg","penting"
"4724","punye","punya"
"4725","puter","putar"
"4726","puterin","putar"
"4729","rada","agak"
"4732","rmbt","rambut"
"4734","rmhq","rumahku"
"4735","rsk","rusak"
"4736","saje","saja"
"4737","salh","salah"
"4738","sambel","sambal"
"4739","samo","sama"
"4742","sbagai","sebagai"
"4746","sbl","sebelah"
"4748","sblhny","sebelahnya"
"4750","sblmny","sebelumnya"
"4753","sbnt","sebentar"
"4754","sbntr","sebentar"
"4759","sdang","sedang"
"4761","sdgkn","sedangkan"
"4765","sdngkn","sedangkan"
"4766","se0rang","seorang"
"4767","sebel","kesal"
"4768","sebenernya","sebenarnya"
"4770","segra","segera"
"4772","selamat","selamat"
"4773","selmat","selamat"
"4775","semalem","semalam"
"4776","sembuhin","sembuhkan"
"4779","serem","seram"
"4780","sesek","sesak"
"4782","sgr","segera"
"4784","sgra","segera"
"4786","shbt","sahabat"
"4787","sihat","sehat"
"4793","sklah","sekolah"
"4797","skr","sekarang"
"4798","skrang","sekarang"
"4801","skt","sakit"
"4802","sktar","sekitar"
"4803","sktr","sekitar"
"4804","slah","salah"
"4808","slamet","selamat"
"4810","slg","saling"
"4813","sllu","selalu"
"4814","slm","salam"
"4815","slma","selama"
"4817","sls","selesai"
"4819","smangat","semangat"
"4821","smbh","sembuh"
"4825","smbng","sambung"
"4826","smbrg","sembarang"
"4833","smlmn","semalaman"
"4834","smngt","semangat"
"4835","smntr","sementara"
"4839","smpt","sempat"
"4841","smuanya","semuanya"
"4843","sndri","sendiri"
"4845","sni","sini"
"4846","soale","soalnya"
"4848","sopo","siapa"
"4849","sorang","seorang"
"4851","spaya","supaya"
"4852","sperti","seperti"
"4853","spnjng","sepanjang"
"4856","sprtny","sepertinya"
"4862","sta","stasiun"
"4863","stelah","setelah"
"4868","supay","supaya"
"4872","sygny","sayangnya"
"4873","syng","sayang"
"4874","tapi","tetapi"
"4876","tangal","tanggal"
"4877","tau","tahu"
"4878","taunya","tahunya"
"4883","tdny","tadinya"
"4884","tdr","tidur"
"4885","tdur","tidur"
"4886","telor","telur"
"4888","temen","teman"
"4889","temen2","teman-teman"
"4890","temenin","temani"
"4893","tgh","tengah"
"4915","tolng","tolong"
"4916","tolog","tolong"
"4918","trdpt","terdapat"
"4919","trgntng","tergantung"
"4920","trkdng","terkadang"
"4921","trkhr","terakhir"
"4922","trjadi","terjadi"
"4924","trjdi","terjadi"
"4926","trima","terima"
"4928","trn","turun"
"4929","trnsfr","transfer"
"4933","trsbt","tersebut"
"4934","trsrh","terserah"
"4935","trun","turun"
"4938","tsbt","tersebut"
"4941","ttep","tetap"
"4942","ttg","tentang"
"4943","ttp","tetap"
"4945","ubat","obat"
"4951","ujan2an","hujan-hujanan"
"4952","untk","untuk"
"4953","unyuk","untuk"
"4958","warg","warga"
"4959","wilyah","wilayah"
"4960","wilaya","wilayah"
"4961","wlyah","wilayah"
"4962","wlyh","wilayah"
"4963","wlayah","wilayah"
"4964","wrg","warga"
"4965","wrga","warga"
"4966","adalahnama","adalah nama"
"4967","adalahapakah","adalah apakah"
"4968"," adalahkenapa","adalah kenapa"
"4972","adalahsetiap","adalah setiap"
"4973","adalahsurat","adalah surat"
"4974","adalh","adalah"
"4975","adilmakmur","adil makmur"
"4976","adiln","adilnya"
"4977","adilsaya","adil saya"
"4981","adminsaya","admin saya"
"4982","admintolong","admin tolong"
"4983","aduankonten","aduan konten"
"4984","agarmelakukan","agar melakukan"
"4985","agarwaktunya","agar waktunya"
"4986","aiskrim ","es krim"
"4987","aktetapi","akan tetapi"
"4988","alasannama","alasan nama"
"4989","alasannyadari","alasannya dari"
"4990","ambilkps","ambil kps"
"4991","anakalamat","anak alamat"
"4992","anakmasihsekolah","anak masih sekolah"
"4993","anaksklh","anak sekolah"
"4994","anakyg","anak yang"
"4995","ank2","anak-anak"
"4996","ankyg","anak yang"
"4997","apakahtidak","apakah tidak"
"4998","bagiharta","bagi harta"
"4999","bb","berat badan"
"5000","anaksma","anak sma"
"5001","anakkami","anak kami"
"5002","bgntdr","bangun tidur"
"5003","dibelakang","di belakang"
"5004","didepan","di depan"
"5005","dikantor","di kantor"
"5006","dikelurahan","di kelurahan"
"5007","didesa","di desa"
"5008","didusun","di dusun"
"5009","dimanapun","di mana pun"
"5010","dimana","di mana"
"5011","dirmh","di rumah"
"5012","disekitar","di sekitar"
"5013","disekitarnya","di sekitarnya"
"5015","djl","di jalan"
"5017","dkls","di kelas"
"5018","dkntr","di kantor"
"5019","dkmr","di kamar"
"5022","dpnrmh","depan rumah"
"5023","drg","dokter gigi"
"5026","dsblh","di sebelah"
"5027","dsklh","di sekolah"
"5030","dtmpt","di tempat"
"5039","gakuat","tidak kuat"
"5045","gapunya","tidak punya"
"5048","gpny","tidak punya"
"5050","gprnh","tidak pernah"
"5053","gws","get well soon"
"5054","harini","hari ini"
"5056","kdpn","ke depan"
"5057","kemana","ke mana"
"5058","kk","kartu keluarga"
"5061","maaci","terima kasih"
"5062","maacih","terima kasih"
"5063","makasi","terima kasih"
"5064","makana","karena itu"
"5065","makasii","terima kasih"
"5066","makasiih","terima kasih"
"5067","makasich","terima kasih"
"5068","makasihh","terima kasih"
"5070","makasihhh","terima kasih"
"5073","mendingan","lebih baik"
"5074","mkny","maka itu"
"5077","mndg","lebih baik"
"5078","mndgn","lebih baik"
"5081","ngmps","ke kampus"
"5082","ngntr","ke kantor"
"5084","pemrov","pemerintah provinsi"
"5085","ri","republik indonesia"
"5086","trimakasih","terima kasih"
"5087","terimakasih","terima kasih"
"5089","thnx","terima kasih"
"5092","trims","terima kasih"
"5093","trmksh","terima kasih"
"5094","tumben","tidak biasa"
"5099","ank2nya","anak-anaknya"
"5100","dikecamatan","di kecamatan"
"5101","administrsi","administrasi"
"5102","adminitrasi","administrasi"
"5103","adminstrasi","administrasi"
"5104","admisnistrasinya","administrasinya"
"5105","adny","adanya"
"5106","adnya","adanya"
"5107","agar2","agar-agar"
"5108","agara","agar"
"5110","aggota","anggota"
"5111","ai'rnya","airnya"
"5112","aimana","bagaimana"
"5113","akteu","akta"
"5114","akteunya","aktanya"
"5115","alasannja","alasannya"
"5116","alumunium","aluminium"
"5117","ambii","ambil"
"5119","anakny","anaknya"
"5120","anaku","anakku"
"5121","analisa","analisis"
"5122","ancman","ancaman"
"5123","anjuti","lanjuti"
"5125","ankku","anakku"
"5126","ankn","anakkan"
"5127","ankutan","angkutan"
"5128","annggota","anggota"
"5129","apakaht","apakah"
"5130","apakak","apakah"
"5131","bagiin","bagikan"
"5132","bagiinnya","bagiannya"
"5134","bc","baca"
"5135","bgni","begini"
"5136","bgs","bagus"
"5139","didenger","didengar"
"5140","didengerin","didengarkan"
"5141","diem","diam"
"5149","dlem","dalem"
"5152","drh","darah"
"5156","dsa","desa"
"5158","dsn","dusun"
"5159","dsun","dusun"
"5160","dtng","datang"
"5163","galo","galau"
"5164","garem","garam"
"5166","gawe","kerja"
"5167","gni","begini"
"5172","hadeh","aduh"
"5173","hapal","hafal"
"5174","harp","harap"
"5175","hbis","habis"
"5176","hbng","hubungi"
"5177","kebawa","terbawa"
"5178","kec","kecamatan"
"5179","kemaren","kemarin"
"5181","kirimin","kirimkan"
"5182","kite","kita"
"5187","maap","maaf"
"5190","malh","malah"
"5191","mamam","makan"
"5193","mct","macet"
"5194","melulu","selalu"
"5195","merhatiin","memperhatikan"
"5199","mndgr","mendengar"
"5200","mndi","mandi"
"5201","mndapa","mendapat"
"5202","napas","nafas"
"5205","ngmpl","berkumpul"
"5206","ngntk","mengantuk"
"5207","ngobatin","obati"
"5209","rasane","rasanya"
"5210","rb","ribu"
"5211","teros","terus"
"5212","th","tahun"
"5213","thd","terhadap"
"5214","thdp","terhadap"
"5216","tipi","tv"
"5222","tw","tahu"
"5223","yup","ya"
"5224","oprasi","operasi"
